StoreNumber,minuteClinicID,opticalClinicID,storeType,covaxInd,bannerBrandInd,bannerBrandDesc,minuteClinicName,pharmacyNCPDPProviderIdentifier,addressLine,addressCityDescriptionText,addressState,addressZipCode,addressCountry,geographicLatitudePoint,geographicLongitudePoint,indicatorStoreTwentyFourHoursOpen,indicatorPrescriptionService,indicatorPhotoCenterService,indicatorMinuteClinicService,indicatorOpticalService,instorePickupService,indicatorDriveThruService,indicatorPharmacyTwentyFourHoursOpen,rxConvertedFlag,indicatorCircularConverted,indicatorH1N1FluShot,indicatorRxFluFlag,indicatorWicService,snapIndicator,indicatorVaccineServiceSupport,indicatorPneumoniaShotService,indicatorWeeklyAd,indicatorCVSStore,indicatorStorePickup,storeLocationTimeZone,storePhonenumber,pharmacyPhonenumber,adVersionCdCurrent,distance,locationID,waittime,hmpilstatus,sameDayStatus,addedWTLunchDuration,ageThreshold,gracePeriod,alertMessage,waitTimeEnabled,scheduleEnabled,hmpilEnabled,waitTimeOpenBuffer,waitTimeCloseBuffer,checkInReminder,sameDayEnabled,reasonforvisits,storeOpen_Mon,storeClose_Mon,storeOpen_Tue,storeClose_Tue,storeOpen_Wed,storeClose_Wed,storeOpen_Thu,storeClose_Thu,storeOpen_Fri,storeClose_Fri,storeOpen_Sat,storeClose_Sat,storeOpen_Sun,storeClose_Sun,minuteClinicOpen_Mon,minuteClinicClose_Mon,minuteClinicOpen_Tue,minuteClinicClose_Tue,minuteClinicOpen_Wed,minuteClinicClose_Wed,minuteClinicOpen_Thu,minuteClinicClose_Thu,minuteClinicOpen_Fri,minuteClinicClose_Fri,minuteClinicOpen_Sat,minuteClinicClose_Sat,minuteClinicOpen_Sun,minuteClinicClose_Sun,pharmacyOpen_Mon,pharmacyClose_Mon,pharmacyOpen_Tue,pharmacyClose_Tue,pharmacyOpen_Wed,pharmacyClose_Wed,pharmacyOpen_Thu,pharmacyClose_Thu,pharmacyOpen_Fri,pharmacyClose_Fri,pharmacyOpen_Sat,pharmacyClose_Sat,pharmacyOpen_Sun,pharmacyClose_Sun,minuteClinicNpBreakHours_Mon,minuteClinicNpBreakHours_Tue,minuteClinicNpBreakHours_Wed,minuteClinicNpBreakHours_Thu,minuteClinicNpBreakHours_Fri,minuteClinicNpBreakHours_Sat,minuteClinicNpBreakHours_Sun
6183,14133,0,0,Y,1,CVS,Inside CVS Pharmacy,3611820,2987 DERR RD.,SPRINGFIELD,OH,45503,US,39.9657,-83.7868,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,9373902500,9373902500,H,16.37,10699,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath",9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,10:00 AM, 06:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 5:30 PM,10:00 AM, 5:30 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,Closed,,Closed,,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
3458,1664,0,0,Y,1,CVS,Inside CVS Pharmacy,3628457,1331 N FAIRFIELD RD,BEAVERCREEK,OH,45432,US,39.7288,-84.0579,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,9374264478,9374264478,H,29.74,1161,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath",7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 12:00 AM,8:00 AM, 12:00 AM,8:00 AM, 12:00 AM,8:00 AM, 12:00 AM,8:00 AM, 12:00 AM,9:00 AM, 09:00 PM,9:00 AM, 09:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
3476,1744,0,0,Y,1,CVS,Inside CVS Pharmacy,3632519,914 W MAIN ST,TIPP CITY,OH,45371,US,39.96,-84.1856,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,9376678428,9376678428,H,21.43,1154,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,9:00 AM, 10:00 PM,10:00 AM, 07:00 PM,Closed,,Closed,,8:30 AM, 6:30 PM,8:30 AM, 6:30 PM,8:30 AM, 6:30 PM,9:00 AM, 4:30 PM,10:00 AM, 4:30 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,10:00 AM, 06:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
5458,1919,0,0,Y,1,CVS,Inside CVS Pharmacy,3671547,2565 LONDON GROVEPORT RD,GROVE CITY,OH,43123,US,39.8383,-83.0742,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,6142772921,6142772921,H,31.18,2818,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8029,1819,0,0,Y,1,CVS,Inside CVS Pharmacy,2334263,2025 FORT ST,WYANDOTTE,MI,48192,US,42.2131,-83.1802,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,7342839640,7342839640,B,45.87,1591,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath",Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,Open 24 Hours,,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
3353,1566,0,0,Y,1,CVS,Inside CVS Pharmacy,3610272,3288 OBERLIN AVE,LORAIN,OH,44053,US,41.4417,-82.1853,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,4402829189,4402829189,H,42.08,1237,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,9:00 AM, 08:00 PM,9:00 AM, 7:30 PM,9:00 AM, 7:30 PM,9:00 AM, 7:30 PM,9:00 AM, 7:30 PM,9:00 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8190,1711,0,0,Y,1,CVS,Inside CVS Pharmacy,2356245,45300 CHERRY HILL RD,CANTON,MI,48187,US,42.3079,-83.4866,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,7349813968,7349813968,B,48.11,1610,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Diabetic Retinopathy | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,7:00 AM, 12:00 AM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
3584,1779,0,0,Y,1,CVS,Inside CVS Pharmacy,2374887,209 S STATE ST,ANN ARBOR,MI,48104,US,42.2799,-83.7406,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,Y,EST,7347691804,7347691804,B,49.73,1611,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Other | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | Antigen B2B | COVID-19 Treatment | Wound Care | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:00 AM, 11:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
103,622,0,0,Y,1,CVS,Inside CVS Pharmacy,2370839,44300 5 MILE RD,NORTHVILLE,MI,48168,US,42.3963,-83.4806,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,7344161883,7344161883,B,48.47,1607,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Pneumonia Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Ear Wax Removal | Post Vaccination Side Effects | Diabetic Retinopathy | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
8081,1707,0,0,Y,1,CVS,Inside CVS Pharmacy,2342739,17120 KERCHEVAL AVE,GROSSE POINTE,MI,48230,US,42.3903,-82.9147,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,EST,3138863300,3138863300,B,46.82,1596,NULL,NULL,Active,0,18,90,This clinic is temporarily closed. Please select a different location.,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Pfizer COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Pfizer COVID-19 Bivalent Booster (ages 12 and older) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,7:00 AM, 11:00 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,8:30 AM, 7:30 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
4304,231,0,0,Y,1,CVS,Inside CVS Pharmacy,3615878,30791 DETROIT RD,WESTLAKE,OH,44145,US,41.4607,-81.9601,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,4408353271,4408353271,H,47.97,1233,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 09:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,8:00 AM, 08:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
2587,1842,0,0,Y,1,CVS,Inside CVS Pharmacy,3668716,27713 LORAIN RD,NORTH OLMSTED,OH,44070,US,41.4125,-81.9289,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,EST,4407165166,4407165166,H,42.39,1235,NULL,NULL,Active,0,18,90,,N,Y,N,0,0,30,Y,"Flu Vaccine | Illness/Injury | Skin Condition | Vaccinations (Non-COVID) | Wellness, Screening, Monitoring (Non-COVID) | Physical and non-COVID screenings | DOT Physical | TB Test/TB Read | Women's Services | Travel Health | Ear Wax Removal | Post Vaccination Side Effects | Moderna COVID-19 Vaccine,Primary Series (ages 12 and older) | Pfizer COVID-19 Vaccine, Primary Series (ages 5 to 11 yrs) | Mesa B2B | Pfizer COVID-19 Initial Doses (ages 18 months to 4 years) | COVID Testing Visit | Antigen B2B | COVID-19 Treatment | Wound Care | Wound Care I&D | Medication Refill | Symptomatic COVID POC Test | Asymptomatic COVID POC Test | Moderna COVID-19 Bivalent Booster (ages 12 and older) | Pfizer COVID-19 Bivalent Booster (ages 5 to 11 years) | Pfizer Bivalent (ages 18 mos to 4 yrs) | Patient Care Transformation | Chronic: Diabetes, Hypertension, etc. | Sleep Assessment | Fever and Cough or Shortness of breath | Antibody Test (for a previous COVID-19 infection)",8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,8:00 AM, 10:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 8:00 PM,9:00 AM, 5:30 PM,9:00 AM, 4:30 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,8:00 AM, 09:00 PM,9:00 AM, 06:00 PM,10:00 AM, 06:00 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:30 PM - 2:30 PM,1:00 PM - 1:30 PM,1:00 PM - 1:30 PM
